count,airport,source_lat,source_long,target_lat,target_long
387,Kalamazoo/Battle Creek International Airport,42.23488,-85.55206,42.21206,-83.34884
117,Kalamazoo/Battle Creek International Airport,42.23488,-85.55206,44.88055,-93.21692
1445,Kalamazoo/Battle Creek International Airport,42.23488,-85.55206,41.9796,-87.90446
2539,Bradley International Airport,41.93887,-72.68323,33.64044,-84.42694
2427,Bradley International Airport,41.93887,-72.68323,39.1754,-76.6682
148,Bradley International Airport,41.93887,-72.68323,41.41089,-81.8494
1784,Bradley International Airport,41.93887,-72.68323,35.21401,-80.94313
32,Bradley International Airport,41.93887,-72.68323,39.04614,-84.66217
726,Bradley International Airport,41.93887,-72.68323,38.85208,-77.03772
377,Bradley International Airport,41.93887,-72.68323,39.85841,-104.667
697,Bradley International Airport,41.93887,-72.68323,32.89595,-97.0372
1505,Bradley International Airport,41.93887,-72.68323,42.21206,-83.34884
501,Bradley International Airport,41.93887,-72.68323,40.6925,-74.16866
1015,Bradley International Airport,41.93887,-72.68323,26.07258,-80.15275
172,Bradley International Airport,41.93887,-72.68323,38.94453,-77.45581
3,Bradley International Airport,41.93887,-72.68323,29.98047,-95.33972
299,Bradley International Airport,41.93887,-72.68323,36.08036,-115.15233
1791,Bradley International Airport,41.93887,-72.68323,28.42889,-81.31603
970,Bradley International Airport,41.93887,-72.68323,41.78598,-87.75242
403,Bradley International Airport,41.93887,-72.68323,25.79325,-80.29056
930,Bradley International Airport,41.93887,-72.68323,44.88055,-93.21692
1654,Bradley International Airport,41.93887,-72.68323,41.9796,-87.90446
370,Bradley International Airport,41.93887,-72.68323,26.68316,-80.09559
32,Bradley International Airport,41.93887,-72.68323,39.87195,-75.24114
199,Bradley International Airport,41.93887,-72.68323,35.87764,-78.78747
430,Bradley International Airport,41.93887,-72.68323,26.53617,-81.75517
487,Bradley International Airport,41.93887,-72.68323,18.43942,-66.00183
1022,Bradley International Airport,41.93887,-72.68323,27.97547,-82.53325
980,Bethel Airport,60.77978,-161.838,61.17432,-149.99619
667,Meadows Field,35.4336,-119.05677,39.85841,-104.667
492,Meadows Field,35.4336,-119.05677,29.98047,-95.33972
939,Meadows Field,35.4336,-119.05677,33.43417,-112.00806
722,Meadows Field,35.4336,-119.05677,37.619,-122.37484
324,Greater Binghamton Airport,42.20848,-75.97961,42.21206,-83.34884
336,Bangor International Airport,44.80744,-68.82814,42.21206,-83.34884
1,Bangor International Airport,44.80744,-68.82814,40.6925,-74.16866
56,Bangor International Airport,44.80744,-68.82814,40.77724,-73.87261
3525,Birmingham-Shuttlesworth International Airport,33.56294,-86.75355,33.64044,-84.42694
647,Birmingham-Shuttlesworth International Airport,33.56294,-86.75355,39.1754,-76.6682
743,Birmingham-Shuttlesworth International Airport,33.56294,-86.75355,32.84711,-96.85177
361,Birmingham-Shuttlesworth International Airport,33.56294,-86.75355,39.85841,-104.667
644,Birmingham-Shuttlesworth International Airport,33.56294,-86.75355,32.89595,-97.0372
644,Birmingham-Shuttlesworth International Airport,33.56294,-86.75355,42.21206,-83.34884
662,Birmingham-Shuttlesworth International Airport,33.56294,-86.75355,29.64542,-95.27889
1731,Birmingham-Shuttlesworth International Airport,33.56294,-86.75355,29.98047,-95.33972
365,Birmingham-Shuttlesworth International Airport,33.56294,-86.75355,36.08036,-115.15233
542,Birmingham-Shuttlesworth International Airport,33.56294,-86.75355,40.77724,-73.87261
717,Birmingham-Shuttlesworth International Airport,33.56294,-86.75355,28.42889,-81.31603
693,Birmingham-Shuttlesworth International Airport,33.56294,-86.75355,41.78598,-87.75242
577,Birmingham-Shuttlesworth International Airport,33.56294,-86.75355,25.79325,-80.29056
1124,Birmingham-Shuttlesworth International Airport,33.56294,-86.75355,41.9796,-87.90446
685,Birmingham-Shuttlesworth International Airport,33.56294,-86.75355,27.97547,-82.53325
1,Billings Logan International Airport,45.80766,-108.54286,44.52019,-109.0238
1218,Billings Logan International Airport,45.80766,-108.54286,39.85841,-104.667
705,Billings Logan International Airport,45.80766,-108.54286,44.88055,-93.21692
46,Billings Logan International Airport,45.80766,-108.54286,41.9796,-87.90446
13,Billings Logan International Airport,45.80766,-108.54286,47.44898,-122.30931
1147,Billings Logan International Airport,45.80766,-108.54286,40.78839,-111.97777
1398,Bismarck Municipal Airport,46.77411,-100.74672,39.85841,-104.667
364,Bismarck Municipal Airport,46.77411,-100.74672,32.89595,-97.0372
1666,Bismarck Municipal Airport,46.77411,-100.74672,44.88055,-93.21692
364,Bismarck Municipal Airport,46.77411,-100.74672,41.9796,-87.90446
729,Bemidji Regional Airport,47.50942,-94.93372,44.88055,-93.21692
156,Bellingham International Airport,48.79275,-122.53753,21.31869,-157.92241
217,Bellingham International Airport,48.79275,-122.53753,36.08036,-115.15233
89,Bellingham International Airport,48.79275,-122.53753,20.89865,-156.43046
249,Bellingham International Airport,48.79275,-122.53753,47.44898,-122.30931
964,Central Illinois Regional Airport at Bloomington-Normal,40.47799,-88.91595,33.64044,-84.42694
3,Central Illinois Regional Airport at Bloomington-Normal,40.47799,-88.91595,39.85841,-104.667
714,Central Illinois Regional Airport at Bloomington-Normal,40.47799,-88.91595,32.89595,-97.0372
136,Central Illinois Regional Airport at Bloomington-Normal,40.47799,-88.91595,42.21206,-83.34884
34,Central Illinois Regional Airport at Bloomington-Normal,40.47799,-88.91595,28.42889,-81.31603
71,Central Illinois Regional Airport at Bloomington-Normal,40.47799,-88.91595,44.88055,-93.21692
1046,Central Illinois Regional Airport at Bloomington-Normal,40.47799,-88.91595,41.9796,-87.90446
3551,Nashville International Airport,36.12448,-86.67818,33.64044,-84.42694
684,Nashville International Airport,36.12448,-86.67818,30.19453,-97.66987
695,Nashville International Airport,36.12448,-86.67818,42.36435,-71.00518
2054,Nashville International Airport,36.12448,-86.67818,39.1754,-76.6682
380,Nashville International Airport,36.12448,-86.67818,32.89865,-80.04051
878,Nashville International Airport,36.12448,-86.67818,41.41089,-81.8494
1448,Nashville International Airport,36.12448,-86.67818,35.21401,-80.94313
696,Nashville International Airport,36.12448,-86.67818,39.99799,-82.89188
336,Nashville International Airport,36.12448,-86.67818,39.04614,-84.66217
992,Nashville International Airport,36.12448,-86.67818,32.84711,-96.85177
1080,Nashville International Airport,36.12448,-86.67818,38.85208,-77.03772
2236,Nashville International Airport,36.12448,-86.67818,39.85841,-104.667
3013,Nashville International Airport,36.12448,-86.67818,32.89595,-97.0372
2243,Nashville International Airport,36.12448,-86.67818,42.21206,-83.34884
656,Nashville International Airport,36.12448,-86.67818,NA,NA
2022,Nashville International Airport,36.12448,-86.67818,40.6925,-74.16866
843,Nashville International Airport,36.12448,-86.67818,26.07258,-80.15275
1335,Nashville International Airport,36.12448,-86.67818,29.64542,-95.27889
32,Nashville International Airport,36.12448,-86.67818,38.94453,-77.45581
1405,Nashville International Airport,36.12448,-86.67818,29.98047,-95.33972
988,Nashville International Airport,36.12448,-86.67818,30.49406,-81.68786
365,Nashville International Airport,36.12448,-86.67818,40.63975,-73.77893
979,Nashville International Airport,36.12448,-86.67818,36.08036,-115.15233
1779,Nashville International Airport,36.12448,-86.67818,33.94254,-118.40807
2678,Nashville International Airport,36.12448,-86.67818,40.77724,-73.87261
1190,Nashville International Airport,36.12448,-86.67818,39.29761,-94.71391
1519,Nashville International Airport,36.12448,-86.67818,28.42889,-81.31603
2278,Nashville International Airport,36.12448,-86.67818,41.78598,-87.75242
60,Nashville International Airport,36.12448,-86.67818,25.79325,-80.29056
1,Nashville International Airport,36.12448,-86.67818,30.69142,-88.24283
1083,Nashville International Airport,36.12448,-86.67818,44.88055,-93.21692
1121,Nashville International Airport,36.12448,-86.67818,29.99339,-90.25803
208,Nashville International Airport,36.12448,-86.67818,37.72129,-122.22072
3857,Nashville International Airport,36.12448,-86.67818,41.9796,-87.90446
689,Nashville International Airport,36.12448,-86.67818,39.87195,-75.24114
795,Nashville International Airport,36.12448,-86.67818,33.43417,-112.00806
365,Nashville International Airport,36.12448,-86.67818,40.49147,-80.23287
660,Nashville International Airport,36.12448,-86.67818,30.47331,-87.18744
1080,Nashville International Airport,36.12448,-86.67818,35.87764,-78.78747
105,Nashville International Airport,36.12448,-86.67818,26.53617,-81.75517
419,Nashville International Airport,36.12448,-86.67818,32.73356,-117.18966
631,Nashville International Airport,36.12448,-86.67818,29.53369,-98.46978
247,Nashville International Airport,36.12448,-86.67818,47.44898,-122.30931
377,Nashville International Airport,36.12448,-86.67818,40.78839,-111.97777
684,Nashville International Airport,36.12448,-86.67818,38.74769,-90.35999
1318,Nashville International Airport,36.12448,-86.67818,27.97547,-82.53325
2,Nashville International Airport,36.12448,-86.67818,40.27669,-74.81347
2104,Boise Airport (Boise Air Terminal),43.56444,-116.22278,39.85841,-104.667
1,Boise Airport (Boise Air Terminal),43.56444,-116.22278,44.12326,-123.21869
643,Boise Airport (Boise Air Terminal),43.56444,-116.22278,47.61986,-117.53384
366,Boise Airport (Boise Air Terminal),43.56444,-116.22278,29.98047,-95.33972
717,Boise Airport (Boise Air Terminal),43.56444,-116.22278,36.08036,-115.15233
746,Boise Airport (Boise Air Terminal),43.56444,-116.22278,33.94254,-118.40807
63,Boise Airport (Boise Air Terminal),43.56444,-116.22278,41.78598,-87.75242
791,Boise Airport (Boise Air Terminal),43.56444,-116.22278,44.88055,-93.21692
721,Boise Airport (Boise Air Terminal),43.56444,-116.22278,37.72129,-122.22072
603,Boise Airport (Boise Air Terminal),43.56444,-116.22278,41.9796,-87.90446
62,Boise Airport (Boise Air Terminal),43.56444,-116.22278,45.58872,-122.5975
1186,Boise Airport (Boise Air Terminal),43.56444,-116.22278,33.43417,-112.00806
364,Boise Airport (Boise Air Terminal),43.56444,-116.22278,32.73356,-117.18966
1187,Boise Airport (Boise Air Terminal),43.56444,-116.22278,47.44898,-122.30931
1518,Boise Airport (Boise Air Terminal),43.56444,-116.22278,37.619,-122.37484
1743,Boise Airport (Boise Air Terminal),43.56444,-116.22278,40.78839,-111.97777
125,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,41.25305,-70.06018
181,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,39.45758,-74.57717
5146,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,33.64044,-84.42694
433,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,30.19453,-97.66987
685,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,36.12448,-86.67818
1380,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,42.94052,-78.73217
4857,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,39.1754,-76.6682
299,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,40.91631,-81.44247
369,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,32.89865,-80.04051
2046,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,41.41089,-81.8494
3916,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,35.21401,-80.94313
272,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,39.99799,-82.89188
304,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,39.04614,-84.66217
145,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,32.84711,-96.85177
8417,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,38.85208,-77.03772
2628,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,39.85841,-104.667
3395,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,32.89595,-97.0372
3754,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,42.21206,-83.34884
4926,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,40.6925,-74.16866
2349,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,26.07258,-80.15275
988,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,29.64542,-95.27889
2238,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,38.94453,-77.45581
1828,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,29.98047,-95.33972
356,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,39.71733,-86.29438
748,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,30.49406,-81.68786
5495,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,40.63975,-73.77893
1142,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,36.08036,-115.15233
4473,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,33.94254,-118.40807
7706,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,40.77724,-73.87261
303,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,33.81772,-118.15161
663,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,39.29761,-94.71391
3077,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,28.42889,-81.31603
1545,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,41.78598,-87.75242
2521,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,25.79325,-80.29056
658,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,42.94722,-87.89658
1,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,43.13986,-89.33751
1984,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,44.88055,-93.21692
365,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,29.99339,-90.25803
84,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,41.39303,-70.61433
364,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,33.67975,-78.92833
102,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,37.72129,-122.22072
7240,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,41.9796,-87.90446
1706,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,26.68316,-80.09559
522,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,45.58872,-122.5975
5831,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,39.87195,-75.24114
1556,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,33.43417,-112.00806
1270,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,40.49147,-80.23287
1676,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,35.87764,-78.78747
2511,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,37.50517,-77.31967
1758,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,26.53617,-81.75517
1052,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,32.73356,-117.18966
365,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,32.12758,-81.20214
1611,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,47.44898,-122.30931
4265,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,37.619,-122.37484
229,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,37.36186,-121.92901
1109,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,18.43942,-66.00183
630,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,40.78839,-111.97777
49,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,38.69542,-121.59077
212,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,27.39533,-82.55411
731,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,38.74769,-90.35999
212,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,18.33731,-64.97336
1208,Gen. Edward Lawrence Logan International Airport,42.36435,-71.00518,27.97547,-82.53325
1060,Jack Brooks Regional Airport (Southeast Texas Regional),29.95083,-94.02069,32.89595,-97.0372
963,Brunswick Golden Isles Airport,31.25903,-81.466309999999993,33.64044,-84.42694
312,Rafael Hernández Airport,18.49486,-67.12944,40.6925,-74.16866
177,Rafael Hernández Airport,18.49486,-67.12944,26.07258,-80.15275
